time,Bitcoin_Volatility,USDT_Measure2,DAI_Measure2
2020-08-17 00:00:00+00:00,0.03236470793109873,0.0012968501107617342,0.005454259392978878
2020-08-18 00:00:00+00:00,0.02665355617733867,0.0008156759888372617,0.004375207179919054
2020-08-19 00:00:00+00:00,0.020297903260131825,0.000678792532325644,0.005076423847560256
2020-08-20 00:00:00+00:00,0.011907338422426646,0.0007161459363899193,0.003456266111031285
2020-08-21 00:00:00+00:00,0.020252410983891543,0.0008513504964996722,0.003748688557538806
2020-08-22 00:00:00+00:00,0.01996429148094922,0.0006408188819777774,0.003785112018224134
2020-08-23 00:00:00+00:00,0.010536970720242553,0.0004924577208811178,0.0029680941456003895
2020-08-24 00:00:00+00:00,0.011933199497079286,0.0004849680249522228,0.012291550970918974
2020-08-25 00:00:00+00:00,0.03384178971194853,0.0005728395822484421,0.004489246578176626
2020-08-26 00:00:00+00:00,0.014324132155483971,0.0007263597005840978,0.004717089949862636
2020-08-27 00:00:00+00:00,0.022768288363423053,0.000498742714487988,0.005180332594379063
2020-08-28 00:00:00+00:00,0.014767465825349834,0.0004284289431590766,0.006397769788608617
2020-08-29 00:00:00+00:00,0.01148993649451529,0.0004562240105322791,0.004589255943335808
2020-08-30 00:00:00+00:00,0.014127468442792033,0.0005198779918267693,0.008741084958631365
2020-08-31 00:00:00+00:00,0.01203909480754205,0.00060422033588277,0.010688043552045556
2020-09-01 00:00:00+00:00,0.024946048269440087,0.0006633801229795234,0.010089621714765282
2020-09-02 00:00:00+00:00,0.038490506873569634,0.0007269026282679346,0.018642224712496224
2020-09-03 00:00:00+00:00,0.0782100869787275,0.0006820353052692107,0.012387561072089425
2020-09-04 00:00:00+00:00,0.03621061085709746,0.0007111530641151452,0.012227957811566633
2020-09-05 00:00:00+00:00,0.03918522279795751,0.0004519994174720733,0.01937251296495075
2020-09-06 00:00:00+00:00,0.019811003842969233,0.0006341122220213875,0.00982400809207891
2020-09-07 00:00:00+00:00,0.029678910347858297,0.0006825507658781136,0.010314054207755706
2020-09-08 00:00:00+00:00,0.03290368798457546,0.0005183118527216672,0.006998172340709492
2020-09-09 00:00:00+00:00,0.02075830123526285,0.0003750953390190834,0.015328310042949272
2020-09-10 00:00:00+00:00,0.014513672252518832,0.00044821028573277413,0.009662198824436304
2020-09-11 00:00:00+00:00,0.010526168204478983,0.00031107343647271543,0.01078342185567884
2020-09-12 00:00:00+00:00,0.011369416607288968,0.00040341693595437236,0.012459903814116853
2020-09-13 00:00:00+00:00,0.019953384786157213,0.00041501415943799753,0.011976541137477295
2020-09-14 00:00:00+00:00,0.027172069330221055,0.0005903343581396329,0.03079711150387759
2020-09-15 00:00:00+00:00,0.01660314025796706,0.0005301359118747262,0.022791257145426323
2020-09-16 00:00:00+00:00,0.023003688055987896,0.000692203890713628,0.013779216639541285
2020-09-17 00:00:00+00:00,0.015575347531665885,0.0004278899902107512,0.01648973323113743
2020-09-18 00:00:00+00:00,0.011484449227741302,0.00037754932918415907,0.013561344846667805
2020-09-19 00:00:00+00:00,0.014411428354792408,0.0004203315010964367,0.01858185088043781
2020-09-20 00:00:00+00:00,0.016805473089569818,0.0006909283275587315,0.007325589612549316
2020-09-21 00:00:00+00:00,0.036386784601237766,0.0006634294609146155,0.009361103253909646
2020-09-22 00:00:00+00:00,0.011834620996222275,0.0004580548107116981,0.011071476689193694
2020-09-23 00:00:00+00:00,0.022311898579930916,0.00048383245256055637,0.00990277675710602
2020-09-24 00:00:00+00:00,0.03279916831829497,0.0006297181253886019,0.009540772296078052
2020-09-25 00:00:00+00:00,0.011373662280405568,0.0008815681683508804,0.01817216229684681
2020-09-26 00:00:00+00:00,0.007825561687413647,0.0004026226751393635,0.008738999856875273
2020-09-27 00:00:00+00:00,0.010695882514106006,0.0006445849159589149,0.009166820118327852
2020-09-28 00:00:00+00:00,0.014967364493910115,0.0008130208701454861,0.010796433791573598
2020-09-29 00:00:00+00:00,0.011731902114247949,0.00046035046326345114,0.010064112438870095
2020-09-30 00:00:00+00:00,0.009987443100738834,0.0004620233309987547,0.008175274963460247
2020-10-01 00:00:00+00:00,0.025184004874174454,0.0008387012348813947,0.010338718679035118
2020-10-02 00:00:00+00:00,0.01550443911402279,0.0006077225516049475,0.010210923311482203
2020-10-03 00:00:00+00:00,0.005191441567690778,0.00048387538287232194,0.00904140272394751
2020-10-04 00:00:00+00:00,0.009134764869097317,0.0005401893471540434,0.007731491414400901
2020-10-05 00:00:00+00:00,0.009052693776652911,0.0009429487668460174,0.008174637359846
2020-10-06 00:00:00+00:00,0.017279156692462338,0.00035816539233779194,0.006223559768899729
2020-10-07 00:00:00+00:00,0.007006132121519574,0.0005473051073231293,0.007125654475574654
2020-10-08 00:00:00+00:00,0.022186803017175415,0.0006526235264647231,0.0071391170807472105
2020-10-09 00:00:00+00:00,0.01418576903893233,0.00037957551869488966,0.006999644483681408
2020-10-10 00:00:00+00:00,0.021075132059384435,0.00038081154896724855,0.007181653397921103
2020-10-11 00:00:00+00:00,0.008301816691985943,0.0005125869576625017,0.006736683318343435
2020-10-12 00:00:00+00:00,0.025372795812075466,0.0005075822802001568,0.008766839599016505
2020-10-13 00:00:00+00:00,0.012400407061570466,0.0003894426679986953,0.004239171572841434
2020-10-14 00:00:00+00:00,0.012659171162827153,0.0003352714042889785,0.0028034014289449113
2020-10-15 00:00:00+00:00,0.01666388765444149,0.00032372391258946167,0.0021291779021349938
2020-10-16 00:00:00+00:00,0.020747091676860733,0.00035968746423326725,0.0026878942464700897
2020-10-17 00:00:00+00:00,0.006540559090003928,0.0002786358232367866,0.0031175472821739175
2020-10-18 00:00:00+00:00,0.008008919966635107,0.00029045503868667264,0.0024289825710963916
2020-10-19 00:00:00+00:00,0.020161028623495992,0.00045952814348220394,0.008446023309249316
2020-10-20 00:00:00+00:00,0.018765867927277136,0.00044910111998499393,0.009353413188195693
2020-10-21 00:00:00+00:00,0.061713803281653955,0.0009405974248431501,0.005330474651729204
2020-10-22 00:00:00+00:00,0.022395261403783662,0.0007384049964728001,0.003460930202596667
2020-10-23 00:00:00+00:00,0.013070549954802809,0.000527953165014471,0.0032237216145538827
2020-10-24 00:00:00+00:00,0.012859481656865082,0.0004549611777930564,0.004528493214896269
2020-10-25 00:00:00+00:00,0.019602868265068542,0.00041723406809674113,0.003324773129544201
2020-10-26 00:00:00+00:00,0.01970830474185786,0.0004325806094292905,0.003711694266859488
2020-10-27 00:00:00+00:00,0.03200133755550562,0.0004208353758581277,0.004922382364294336
2020-10-28 00:00:00+00:00,0.04177704609959545,0.00035232305015815685,0.0035173729390054896
2020-10-29 00:00:00+00:00,0.02930931755530338,0.000423173640645769,0.0027634021401356916
2020-10-30 00:00:00+00:00,0.024134494664713648,0.0005594392192338128,0.0020333793180245022
2020-10-31 00:00:00+00:00,0.025181711626927047,0.0005068400845792347,0.0024326462596629536
2020-11-01 00:00:00+00:00,0.011141636506580713,0.0003089347907797731,0.0018593201426364595
2020-11-02 00:00:00+00:00,0.026513153262358466,0.00037649835444839014,0.002209186905163566
2020-11-03 00:00:00+00:00,0.032832353735537355,0.000543259990621445,0.0067486882830520055
2020-11-04 00:00:00+00:00,0.029324098327877086,0.0007012187164799859,0.0035567814996554084
2020-11-05 00:00:00+00:00,0.0646264025682365,0.00048703122815934755,0.004704825838685416
2020-11-06 00:00:00+00:00,0.02776717628925379,0.0007687924075396559,0.004358475816626938
2020-11-07 00:00:00+00:00,0.05300654715036497,0.0011479500273231667,0.003300952950922497
2020-11-08 00:00:00+00:00,0.03584636789979981,0.0008845835019603655,0.0040935383507355915
2020-11-09 00:00:00+00:00,0.036781558942644114,0.000608674807993144,0.002311585065690426
2020-11-10 00:00:00+00:00,0.013873389546933174,0.0005978394091935874,0.0019056678278304413
2020-11-11 00:00:00+00:00,0.025839996147030645,0.0004542153097029136,0.003520902226242019
2020-11-12 00:00:00+00:00,0.03130041723520426,0.0006864315580791094,0.0024970941975159433
2020-11-13 00:00:00+00:00,0.018742769762972136,0.0005825309267162259,0.002819688787846224
2020-11-14 00:00:00+00:00,0.022363051160324613,0.0007847329202355729,0.0046551788905216844
2020-11-15 00:00:00+00:00,0.013275560430591894,0.0005959761071981361,0.003079383016637092
2020-11-16 00:00:00+00:00,0.03636798753261667,0.00047489756095688414,0.003592715041916768
2020-11-17 00:00:00+00:00,0.04380631942848441,0.0006790624318715919,0.004017634476747457
2020-11-18 00:00:00+00:00,0.038678044533435596,0.0012587546476986624,0.020631370935362884
2020-11-19 00:00:00+00:00,0.026402407948046484,0.000603472483365584,0.009296057449130497
2020-11-20 00:00:00+00:00,0.033593594063019885,0.0004504900772092837,0.004461659768179876
2020-11-21 00:00:00+00:00,0.018114071825684003,0.0011793830852886362,0.003079858711123898
2020-11-22 00:00:00+00:00,0.035857464312049864,0.0015834557242170747,0.0039076529878725045
2020-11-23 00:00:00+00:00,0.023805406490885684,0.0010622379011005858,0.002839705269807706
2020-11-24 00:00:00+00:00,0.040517733925539645,0.0013315967604759168,0.004337730927030363
2020-11-25 00:00:00+00:00,0.028059214144596296,0.0016067477773542404,0.0023315481289214327
2020-11-26 00:00:00+00:00,0.08948977420262147,0.0016742457937727808,0.014954924914043242
2020-11-27 00:00:00+00:00,0.034277551105433575,0.0008981563382063816,0.0032609391192330917
2020-11-28 00:00:00+00:00,0.03384890810191512,0.00048428886413384427,0.0025645340367990883
2020-11-29 00:00:00+00:00,0.02595817448029141,0.0005156418656364303,0.0015289784899105447
2020-11-30 00:00:00+00:00,0.05039680021704299,0.0007619584269660761,0.0027799594733855047
2020-12-01 00:00:00+00:00,0.05243236870224237,0.0013202779849661565,0.0041405336695367195
2020-12-02 00:00:00+00:00,0.031007153885566564,0.0008104870702812641,0.004142286554239543
2020-12-03 00:00:00+00:00,0.020595098933186347,0.0005122691818808034,0.0026740137578192716
2020-12-04 00:00:00+00:00,0.027376951501508543,0.001189134131607684,0.0030030108953844558
2020-12-05 00:00:00+00:00,0.020240275177422117,0.0005580337668002751,0.002477041886023147
2020-12-06 00:00:00+00:00,0.01575840294274862,0.0008305214323960449,0.0021227833847395736
2020-12-07 00:00:00+00:00,0.0156199556376748,0.0006521010622542651,0.0021076755679599614
2020-12-08 00:00:00+00:00,0.03306921243357473,0.0008710394292091602,0.003927173289835481
2020-12-09 00:00:00+00:00,0.032628610760434,0.002097777777248234,0.0029454415356389763
2020-12-10 00:00:00+00:00,0.020879558111292686,0.0009425437250127366,0.002017418330401098
2020-12-11 00:00:00+00:00,0.022703705370629348,0.0006134817189852537,0.0025210963209848854
2020-12-12 00:00:00+00:00,0.028965431775700497,0.0006719398800249129,0.0038120050460092956
2020-12-13 00:00:00+00:00,0.02125753498521193,0.0005920032181416931,0.0029174962119449988
2020-12-14 00:00:00+00:00,0.010406479164687753,0.0004916477688338563,0.0029146544382181866
2020-12-15 00:00:00+00:00,0.01462450624803124,0.00100164571129543,0.003941658509420201
2020-12-16 00:00:00+00:00,0.0822343608558656,0.004892362139611119,0.004549905839205661
2020-12-17 00:00:00+00:00,0.06457159753764023,0.002086447117005916,0.003199645338552811
2020-12-18 00:00:00+00:00,0.02311550873205754,0.0008207581795445579,0.0031923154219796637
2020-12-19 00:00:00+00:00,0.0330049451163219,0.0007033052830952439,0.002267452275297616
2020-12-20 00:00:00+00:00,0.028623008688318557,0.0007218431597804475,0.0037297461123909545
2020-12-21 00:00:00+00:00,0.05192390662624766,0.001277157024911918,0.003797061789803524
2020-12-22 00:00:00+00:00,0.037199730060551967,0.0011350289844229515,0.0031492741519884735
2020-12-23 00:00:00+00:00,0.03424367779309017,0.0007720701703775503,0.002209832835769352
2020-12-24 00:00:00+00:00,0.026680960872215432,0.0006250851473733722,0.002331306223668201
2020-12-25 00:00:00+00:00,0.03235987937338631,0.0009987096305863208,0.0026198819973785206
2020-12-26 00:00:00+00:00,0.053107496225970496,0.0013706092257837314,0.0023858044847057534
2020-12-27 00:00:00+00:00,0.05585188169466859,0.0020868659646846115,0.003050762678180063
2020-12-28 00:00:00+00:00,0.028905092961561997,0.001227626088326789,0.0026061539950552118
2020-12-29 00:00:00+00:00,0.032836101752838395,0.0008845532671294331,0.002189073774426288
2020-12-30 00:00:00+00:00,0.033793938564350104,0.0012762941104391787,0.0035019408816611545
2020-12-31 00:00:00+00:00,0.02538427119576026,0.0008994600236496378,0.0055384084974385425
2021-01-01 00:00:00+00:00,0.01797873258256457,0.001096623462535041,0.005353147012425217
2021-01-02 00:00:00+00:00,0.08020636598913689,0.0013311987228459454,0.005807753673189088
2021-01-03 00:00:00+00:00,0.048468764134886884,0.0012400454592821032,0.005946190125833071
2021-01-04 00:00:00+00:00,0.10349138537852232,0.0018496423461728897,0.005260182789655224
2021-01-05 00:00:00+00:00,0.08101279557359226,0.0017685650915563093,0.003143389147073884
2021-01-06 00:00:00+00:00,0.06009229047189177,0.002512805686056189,0.00446731209704543
2021-01-07 00:00:00+00:00,0.06095795830896227,0.0019692616042463326,0.0035694930653530073
2021-01-08 00:00:00+00:00,0.07927239953786296,0.0015083168316634174,0.0034053882144109418
2021-01-09 00:00:00+00:00,0.03736179341201143,0.0020724798164404247,0.003644323787570909
2021-01-10 00:00:00+00:00,0.09736612946408676,0.0023237832670087136,0.003931485549792932
2021-01-11 00:00:00+00:00,0.13939248322600045,0.0026331734852814643,0.00452076258912645
2021-01-12 00:00:00+00:00,0.06949832219364385,0.0015473328713670727,0.003197705602997379
2021-01-13 00:00:00+00:00,0.08900228333786771,0.0012820763984562596,0.004849103515553383
2021-01-14 00:00:00+00:00,0.05077173670200166,0.0012603286334151567,0.0058450752733694815
2021-01-15 00:00:00+00:00,0.08271807771644984,0.0011588921153909747,0.005423714721403326
2021-01-16 00:00:00+00:00,0.03990335323482411,0.0015211918783579052,0.003201905065006791
2021-01-17 00:00:00+00:00,0.04873501284766094,0.001085523717993967,0.0032687745898967776
2021-01-18 00:00:00+00:00,0.042823810450158026,0.0008725523398535682,0.0038645210352793087
2021-01-19 00:00:00+00:00,0.029737805302813506,0.001551332800558221,0.005263991365504844
2021-01-20 00:00:00+00:00,0.04970561982959862,0.0014647697573291272,0.003404035883239523
2021-01-21 00:00:00+00:00,0.1006352947918287,0.0016980848360459266,0.004185547967868082
2021-01-22 00:00:00+00:00,0.09557771347977038,0.0016714653866321664,0.002744296730816441
2021-01-23 00:00:00+00:00,0.03657458128834878,0.0011433180794282111,0.005425325095391254
2021-01-24 00:00:00+00:00,0.03756257485643523,0.002177620021056396,0.0044671436789353895
2021-01-25 00:00:00+00:00,0.05084430264140954,0.0015368605324667987,0.005201621432860243
2021-01-26 00:00:00+00:00,0.0367254345918967,0.0013815113049654376,0.00409771929256779
2021-01-27 00:00:00+00:00,0.0621144297967112,0.0013167573777868923,0.0038713043138456247
2021-01-28 00:00:00+00:00,0.07202430948151074,0.0012510607418818852,0.0023781355020704893
2021-01-29 00:00:00+00:00,0.11079389255577715,0.002086381878657514,0.002754736593711736
2021-01-30 00:00:00+00:00,0.03478716682664039,0.0009387867877859031,0.00396577329843493
2021-01-31 00:00:00+00:00,0.037325893894657285,0.0007402160774453507,0.003117269294686273
2021-02-01 00:00:00+00:00,0.041045052659604384,0.000814074701317946,0.0040444621411949615
2021-02-02 00:00:00+00:00,0.043052731020120784,0.00088745571547251,0.004544087408994909
2021-02-03 00:00:00+00:00,0.03652522920489116,0.0012529455618158463,0.004591831548841882
2021-02-04 00:00:00+00:00,0.038845980686910246,0.0006860132751661629,0.0036900783305901445
2021-02-05 00:00:00+00:00,0.02611152278960431,0.0010475042800930229,0.004133881796495707
2021-02-06 00:00:00+00:00,0.040297785227021,0.0015041067017429216,0.00463410979617901
2021-02-07 00:00:00+00:00,0.0348129639740572,0.0009843229848688604,0.002292604901170889
2021-02-08 00:00:00+00:00,0.11981258967604927,0.0021158293322427195,0.0037708877810431057
2021-02-09 00:00:00+00:00,0.03874156106870782,0.0016035003374354074,0.0035344993366853176
2021-02-10 00:00:00+00:00,0.045081712007806744,0.0007241147705603214,0.0033109100314658853
2021-02-11 00:00:00+00:00,0.05801514973960822,0.000889025909181182,0.003957043599683631
2021-02-12 00:00:00+00:00,0.030434989491991585,0.0009514863682918813,0.0026271424144418787
2021-02-13 00:00:00+00:00,0.021991142561488253,0.0015467235866688613,0.0024626462647448903
2021-02-14 00:00:00+00:00,0.03134759480499556,0.0008640007785861905,0.002572834472320212
2021-02-15 00:00:00+00:00,0.03572932517070544,0.0008425749594941176,0.0021660381034909427
2021-02-16 00:00:00+00:00,0.03990347860807686,0.0009233244912618176,0.0021670019028003674
2021-02-17 00:00:00+00:00,0.042314653727348814,0.0011090715980856668,0.0031931505875553343
2021-02-18 00:00:00+00:00,0.018055228494197554,0.0007547609601557319,0.002835604839648745
2021-02-19 00:00:00+00:00,0.05992625443427986,0.001076926948690784,0.001902346168815782
2021-02-20 00:00:00+00:00,0.033260887560497616,0.0008689329129193029,0.002277678223433327
2021-02-21 00:00:00+00:00,0.028191571737180145,0.0010042402790004592,0.0024416395248998573
2021-02-22 00:00:00+00:00,0.10236726280732728,0.0012810507589518301,0.00201302434115698
2021-02-23 00:00:00+00:00,0.1103450598895802,0.002374630149386834,0.010276403561935231
2021-02-24 00:00:00+00:00,0.05212207192210876,0.0009749131586318017,0.002769545880400337
2021-02-25 00:00:00+00:00,0.061784471867780855,0.0008852493544672543,0.003560886787865007
2021-02-26 00:00:00+00:00,0.05334055457874383,0.0016937303448463568,0.0026364864938447324
2021-02-27 00:00:00+00:00,0.04053782172788743,0.0012240549965698466,0.001962780233981737
2021-02-28 00:00:00+00:00,0.04663379396649204,0.0011512082038491764,0.008962067470291615
2021-03-01 00:00:00+00:00,0.059525428759867376,0.0014555495121144851,0.0035180328089523464
2021-03-02 00:00:00+00:00,0.03796778308216352,0.0007622792607425205,0.0027490078475413816
2021-03-03 00:00:00+00:00,0.051208489538450405,0.0008702554421124449,0.003300205876968696
2021-03-04 00:00:00+00:00,0.049596022428141304,0.0008200188001827415,0.002536909516944998
2021-03-05 00:00:00+00:00,0.03767516671550489,0.0008419843110384897,0.0031169611837721114
